play_id,character_chosen,Card_Name,floor,victory,Card_Picked_Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Trip,38,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Deep Breath,38,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Dark Shackles,38,1,Card Picked
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Warcry+1,41,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Headbutt,41,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Shrug It Off,41,1,Card Picked
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Rupture+1,42,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Twin Strike,42,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Armaments,42,1,Card Picked
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Shrug It Off,46,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Wild Strike,46,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Dark Embrace+1,46,1,Card Picked
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Fire Breathing+1,48,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Clash,48,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Exhume,48,1,Card Picked
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Pommel Strike,55,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Havoc,55,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,Clash,55,1,Card Skipped
1e7e2eae-7ff1-44cf-9ffb-df6cdd859403,IRONCLAD,SKIP,55,1,Card Picked
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Perfected Strike,1,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Iron Wave,1,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Sword Boomerang,1,0,Card Picked
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Fire Breathing,2,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Clash,2,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Burning Pact,2,0,Card Picked
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Spot Weakness,5,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Hemokinesis,5,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Shrug It Off,5,0,Card Picked
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Flying Knee,11,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,PathToVictory,11,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Consecrate,11,0,Card Picked
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Poisoned Stab,12,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Hello World,12,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Backflip,12,0,Card Picked
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Fiend Fire,14,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,FlyingSleeves,14,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Beam Cell,14,0,Card Picked
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Core Surge,16,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Unload,16,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Venomology,16,0,Card Picked
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Pommel Strike,18,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,CrushJoints,18,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Flechettes,18,0,Card Picked
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Heavy Blade+1,21,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Forethought,21,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Uppercut,21,0,Card Skipped
db5a6ed5-a58e-4261-8177-b26bc2f5e34f,IRONCLAD,Singing Bowl,21,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Cleave,1,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Clash,1,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Pommel Strike,1,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Shrug It Off,3,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Rage,3,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Bludgeon,3,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Heavy Blade,5,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Rupture,5,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Havoc,5,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Hemokinesis,6,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Clothesline,6,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Disarm,6,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Pummel,11,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Flex,11,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Pommel Strike,11,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Cleave,13,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Power Through,13,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Second Wind,13,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Combust,14,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Heavy Blade,14,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Limit Break,14,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,SKIP,14,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Brutality,16,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Demon Form,16,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Bludgeon,16,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Blood for Blood,21,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Warcry,21,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Power Through,21,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Perfected Strike,22,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Second Wind,22,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Thunderclap+1,22,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Flex,23,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Rampage,23,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Perfected Strike+1,23,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,SKIP,23,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Flame Barrier,25,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Warcry,25,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Headbutt+1,25,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Bloodletting,27,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Metallicize,27,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Shrug It Off,27,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Thunderclap+1,28,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Berserk,28,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Anger+1,28,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,SKIP,28,0,Card Picked
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Rupture,31,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Cleave+1,31,0,Card Skipped
48783f1a-0880-47a0-958b-e8c94a7dcf2c,IRONCLAD,Battle Trance,31,0,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Rage,1,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Anger,1,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Feel No Pain,1,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Sentinel,3,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Twin Strike,3,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clothesline,3,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Rampage,5,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Sword Boomerang,5,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Uppercut,5,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Bludgeon,6,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Heavy Blade,6,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Carnage,6,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clothesline,8,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Body Slam,8,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Feel No Pain,8,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Metallicize,12,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Iron Wave,12,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clash,12,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,SKIP,12,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Perfected Strike,14,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clothesline,14,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Infernal Blade,14,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Impervious,16,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Berserk,16,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Immolate,16,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Heavy Blade,18,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Iron Wave,18,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Disarm,18,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,True Grit,20,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Dark Embrace,20,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Dual Wield+1,20,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Flex,23,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clash,23,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Shrug It Off,23,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Armaments,25,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Searing Blow,25,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Flame Barrier,25,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Pummel,27,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Berserk,27,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Inflame,27,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Cleave,28,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Armaments,28,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Battle Trance,28,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,SKIP,28,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Wild Strike,29,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Armaments,29,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clash+1,29,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,SKIP,29,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clothesline+1,30,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Anger,30,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Reaper,30,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Warcry,31,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Whirlwind,31,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Spot Weakness+1,31,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Offering,33,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Berserk,33,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Feed,33,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Pommel Strike,35,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Battle Trance,35,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Dual Wield,35,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Seeing Red,36,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clothesline,36,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Havoc,36,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,SKIP,36,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clash,38,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Ghostly Armor+1,38,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Corruption,38,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Carnage,40,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Rage+1,40,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Combust,40,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,SKIP,40,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Entrench+1,41,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Cleave,41,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Feel No Pain,41,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Bludgeon,42,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clothesline+1,42,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Juggernaut,42,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Perfected Strike,45,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clothesline,45,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Havoc,45,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,SKIP,45,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Infernal Blade,46,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Flex+1,46,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Intimidate,46,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,SKIP,46,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Perfected Strike+1,47,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Pommel Strike,47,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Offering,47,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Havoc,48,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Heavy Blade,48,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clothesline,48,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,SKIP,48,1,Card Picked
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Heavy Blade,55,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,Clothesline,55,1,Card Skipped
e58bf2fb-6cb1-4378-a3af-9b858ba7b5fd,IRONCLAD,True Grit,55,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Flex,1,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Thunderclap,1,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Armaments,1,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Warcry,2,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Rage,2,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Bloodletting,2,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Clothesline,5,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,True Grit,5,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Pommel Strike,5,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Wild Strike,7,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Flex,7,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Exhume,7,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,SKIP,7,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Flex,8,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Wild Strike,8,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Pommel Strike,8,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Headbutt,12,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Clothesline,12,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Iron Wave,12,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,SKIP,12,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Dual Wield,13,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Blood for Blood,13,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Clash,13,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,SKIP,13,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Hemokinesis,14,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Sword Boomerang,14,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Heavy Blade,14,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,SKIP,14,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Hemokinesis,14,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Sword Boomerang,14,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Heavy Blade,14,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,SKIP,14,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Impervious,16,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Barricade,16,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Offering,16,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Heavy Blade,18,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Armaments,18,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Havoc,18,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,SKIP,18,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Wild Strike+1,23,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Armaments,23,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Body Slam,23,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,SKIP,23,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Thunderclap,28,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Metallicize,28,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Havoc,28,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Flame Barrier,29,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Clash,29,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Ghostly Armor,29,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,SKIP,29,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Pommel Strike,30,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Flex,30,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Shockwave+1,30,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Brutality,31,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Carnage,31,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Dual Wield,31,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,SKIP,31,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Barricade,33,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Bludgeon,33,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Feed,33,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Wild Strike,35,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Perfected Strike,35,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Clash,35,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,SKIP,35,1,Card Picked
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Combust,36,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Perfected Strike+1,36,1,Card Skipped
9dca7add-5a47-4bbb-8479-443ffbb39ac5,IRONCLAD,Rage,36,1,Card Picked
